student,currProb,course,session,priorTutorAction,reward,Interaction,TotalTime,cumul_TotalTime,cumul_TotalPSTime,cumul_DirectProofActionCount,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_medianProbTime
00e7-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0,26,114.755,122.371,114.755,34,102.5303282,313.4651755,5.8105
00e7-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-104.8598131,138,540.061,662.432,654.816,160,457.3999871,605.6075083,303.571
00e9-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,188,997.863,997.863,997.863,128,402.2476603,754.2226573,226.8775
00e9-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0,33,199.91,1197.773,1197.773,152,136.6535636,325.6199227,81.495
00e9-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0,9,46.941,1244.714,1197.773,159,522.2272823,1017.360329,124.365
00e9-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368,16,54.436,1299.15,1252.209,171,252.0669214,419.3237917,119.459
00e9-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0,109,458.822,458.822,458.822,76,318.9324098,568.136864,152.054
00e9-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0,18,79.866,538.688,458.822,91,166.3043781,514.1781711,64.568
00e9-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-48.68863335,47,204.57,743.258,663.392,131,225.4508831,312.2420144,126.088
00e9-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0,13,66.113,66.113,0,11,465.9649527,877.4636507,148.718
00e9-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,13,21.56,87.673,0,22,171.9041423,453.1682347,68.9985
00e9-F14,3.1.3.0,226-002-BARNES-F14,2,PS,8.093334421,33,130.737,218.41,130.737,48,304.7082155,374.6966858,179.1665
00e9-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0,9,15.929,15.929,0,8,125.7966863,260.6786393,99.6955
00e9-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0,116,536.743,552.672,536.743,113,213.6990389,510.6006303,63.2005
00e9-F14,4.1.3.0,226-002-BARNES-F14,2,PS,60.34153953,103,492.254,1044.926,1028.997,190,705.756679,623.5281073,506.664
00e9-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0,22,69.72,69.72,69.72,20,113.2824938,220.7980538,67.9345
00e9-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,11,19.918,89.638,69.72,30,58.20607937,172.7969031,41.78
00e9-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0.995386193,57,258.617,348.255,328.337,81,537.6411391,788.7727724,354.852
00e9-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,81,343.003,343.003,343.003,70,117.483358,185.2095986,78.412
00e9-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,3,3.572,346.575,343.003,72,102.5303282,313.4651755,5.8105
00e9-F14,6.1.3.0,226-002-BARNES-F14,2,PS,10.24460046,77,225.729,572.304,568.732,134,457.3999871,605.6075083,303.571
00ea-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,42,225.68,225.68,0,28,402.2476603,754.2226573,226.8775
00ea-F14,1.0.2.0,226-002-BARNES-F14,2,WE,0,5,6.729,232.409,0,32,136.6535636,325.6199227,81.495
00ea-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0,23,139.484,371.893,139.484,42,522.2272823,1017.360329,124.365
00ea-F14,1.0.4.0,226-002-BARNES-F14,2,PS,0,30,164.539,536.432,304.023,64,252.0669214,419.3237917,119.459
00ea-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0,141,1072.508,1608.94,1376.531,168,522.2272823,1017.360329,124.365
00ea-F14,1.0.4.0,226-002-BARNES-F14,3,PS,0,147,828.594,2437.534,2205.125,269,252.0669214,419.3237917,119.459
00ea-F14,1.0.3.0,226-002-BARNES-F14,4,PS,-88.15789474,447,4124.622,6562.156,6329.747,625,522.2272823,1017.360329,124.365
00ea-F14,2.1.1.0,226-002-BARNES-F14,6,PS,0,166,983.878,983.878,983.878,113,318.9324098,568.136864,152.054
00ea-F14,2.1.2.0,226-002-BARNES-F14,7,WE,0,29,73.876,1057.754,983.878,137,166.3043781,514.1781711,64.568
00ea-F14,2.1.3.0,226-002-BARNES-F14,7,PS,0,39,160.082,1217.836,1143.96,161,225.4508831,312.2420144,126.088
00ea-F14,2.1.1.0,226-002-BARNES-F14,7,PS,0,254,1618.907,2836.743,2762.867,339,318.9324098,568.136864,152.054
00ea-F14,2.-1.1.0,226-002-BARNES-F14,7,PS,0,113,523.444,3360.187,3286.311,423,154.0761296,265.0543796,94.894
00ea-F14,2.-1.4.0,226-002-BARNES-F14,7,PS,86.22241087,30,100.097,3460.284,3386.408,446,128.7970288,170.0369627,75.365
00ea-F14,3.1.1.0,226-002-BARNES-F14,7,WE,0,14,116.506,116.506,0,12,465.9649527,877.4636507,148.718
00ea-F14,3.1.2.0,226-002-BARNES-F14,7,PS,0,186,1079.586,1196.092,1079.586,138,171.9041423,453.1682347,68.9985
00ea-F14,3.1.3.0,226-002-BARNES-F14,7,PS,0,107,531.457,1727.549,1611.043,211,304.7082155,374.6966858,179.1665
00ea-F14,3.1.2.0,226-002-BARNES-F14,7,PS,0,184,1058.423,2785.972,2669.466,340,171.9041423,453.1682347,68.9985
00ea-F14,3.-1.2.0,226-002-BARNES-F14,7,PS,0,134,576.582,3362.554,3246.048,445,249.4642174,515.4094065,6.5115
00ea-F14,3.-1.4.0,226-002-BARNES-F14,7,PS,-39.38319745,37,142.379,3504.933,3388.427,475,179.7953118,295.916315,79.2725
00ea-F14,4.1.1.0,226-002-BARNES-F14,7,WE,0,16,48.376,48.376,0,14,125.7966863,260.6786393,99.6955
00ea-F14,4.1.2.0,226-002-BARNES-F14,7,PS,0,160,808.728,857.104,808.728,139,213.6990389,510.6006303,63.2005
00ea-F14,4.1.3.0,226-002-BARNES-F14,7,PS,115.2472527,114,465.957,1323.061,1274.685,214,705.756679,623.5281073,506.664
00ea-F14,5.1.1.0,226-002-BARNES-F14,7,PS,0,29,140.833,140.833,140.833,23,113.2824938,220.7980538,67.9345
00ea-F14,5.1.2.0,226-002-BARNES-F14,7,WE,0,11,30.458,171.291,140.833,33,58.20607937,172.7969031,41.78
00ea-F14,5.1.3.0,226-002-BARNES-F14,7,PS,-83.21086808,118,481.152,652.443,621.985,127,537.6411391,788.7727724,354.852
00ea-F14,6.1.1.0,226-002-BARNES-F14,7,PS,0,147,803.271,803.271,803.271,117,117.483358,185.2095986,78.412
00ea-F14,6.1.2.0,226-002-BARNES-F14,7,WE,0,3,4.599,807.87,803.271,119,102.5303282,313.4651755,5.8105
00ea-F14,6.1.3.0,226-002-BARNES-F14,7,PS,0,68,365.117,1172.987,1168.388,172,457.3999871,605.6075083,303.571
00ea-F14,6.1.1.0,226-002-BARNES-F14,7,PS,81.05799759,165,745.942,1918.929,1914.33,293,117.483358,185.2095986,78.412
00eb-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,12,83.877,83.877,0,9,402.2476603,754.2226573,226.8775
00eb-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,22,179.85,263.727,179.85,29,136.6535636,325.6199227,81.495
00eb-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,16,82.95,346.677,179.85,41,522.2272823,1017.360329,124.365
00eb-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,19,60.344,407.021,240.194,55,252.0669214,419.3237917,119.459
00eb-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,10,89.612,89.612,0,8,318.9324098,568.136864,152.054
00eb-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,9,102.831,192.443,0,15,166.3043781,514.1781711,64.568
00eb-F14,2.1.3.0,226-002-BARNES-F14,1,PS,65.75740823,15,61.19,253.633,61.19,28,225.4508831,312.2420144,126.088
00eb-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,10,89.365,89.365,0,9,465.9649527,877.4636507,148.718
00eb-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,10,79.233,168.598,0,18,171.9041423,453.1682347,68.9985
00eb-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-15.10973321,29,135.823,304.421,135.823,43,304.7082155,374.6966858,179.1665
00eb-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,9,37.574,37.574,0,8,125.7966863,260.6786393,99.6955
00eb-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,8,31.074,68.648,0,15,213.6990389,510.6006303,63.2005
00eb-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-62.62135922,250,1262.348,1330.996,1262.348,234,705.756679,623.5281073,506.664
00eb-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,19,81.927,81.927,81.927,17,113.2824938,220.7980538,67.9345
00eb-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,11,9.766,91.693,81.927,27,58.20607937,172.7969031,41.78
00eb-F14,5.1.3.0,226-002-BARNES-F14,1,PS,58.13397129,36,128.878,220.571,210.805,62,537.6411391,788.7727724,354.852
00eb-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0,10,6.755,6.755,0,9,117.483358,185.2095986,78.412
00eb-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0,39,154.321,161.076,154.321,35,102.5303282,313.4651755,5.8105
00eb-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-3.461074096,71,222.848,383.924,377.169,90,457.3999871,605.6075083,303.571
00ee-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,21,62.586,62.586,0,15,402.2476603,754.2226573,226.8775
00ee-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,5,3.758,66.344,0,19,136.6535636,325.6199227,81.495
00ee-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,41,527.305,593.649,527.305,56,522.2272823,1017.360329,124.365
00ee-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-78.28947368,106,1051.619,1645.268,1578.924,94,252.0669214,419.3237917,119.459
00ee-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,10,66.04,66.04,0,9,318.9324098,568.136864,152.054
00ee-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0,283,2859.242,2925.282,2859.242,118,166.3043781,514.1781711,64.568
00ee-F14,2.1.3.0,226-002-BARNES-F14,1,PS,0,63,235.606,3160.888,3094.848,171,225.4508831,312.2420144,126.088
00ee-F14,2.1.2.0,226-002-BARNES-F14,1,PS,26.69283503,18,127.786,3288.674,3222.634,187,166.3043781,514.1781711,64.568
00ee-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,145,1364.089,1364.089,1364.089,98,465.9649527,877.4636507,148.718
00ee-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,11,36.402,1400.491,1364.089,108,171.9041423,453.1682347,68.9985
00ee-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0,57,229.485,1629.976,1593.574,157,304.7082155,374.6966858,179.1665
00ee-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,19,269.278,1899.254,1862.852,169,465.9649527,877.4636507,148.718
00ee-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,0,160,869.063,2768.317,2731.915,210,361.4209625,461.5374397,173.5405
00ee-F14,3.-1.4.0,226-002-BARNES-F14,3,PS,-48.40336134,56,260.116,3028.433,2992.031,211,179.7953118,295.916315,79.2725
00ee-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0,9,11.656,11.656,0,8,125.7966863,260.6786393,99.6955
00ee-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0,8,6.769,18.425,0,15,213.6990389,510.6006303,63.2005
00ee-F14,4.1.3.0,226-002-BARNES-F14,3,PS,101.6071429,135,585.847,604.272,585.847,28,705.756679,623.5281073,506.664
00ee-F14,5.1.1.0,226-002-BARNES-F14,3,WE,0,9,9.945,9.945,0,8,113.2824938,220.7980538,67.9345
00ee-F14,5.1.2.0,226-002-BARNES-F14,3,WE,0,10,2.92,12.865,0,17,58.20607937,172.7969031,41.78
00ee-F14,5.1.3.0,226-002-BARNES-F14,3,PS,31.21582365,60,210.648,223.513,210.648,18,537.6411391,788.7727724,354.852
00ee-F14,6.1.1.0,226-002-BARNES-F14,3,WE,0,13,12.325,12.325,0,12,117.483358,185.2095986,78.412
00ee-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0,2,0.781,13.106,0,13,102.5303282,313.4651755,5.8105
00ee-F14,6.1.3.0,226-002-BARNES-F14,3,PS,-89.08464875,294,1279.315,1292.421,1279.315,204,457.3999871,605.6075083,303.571
00f1-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,172,732.387,732.387,732.387,117,402.2476603,754.2226573,226.8775
00f1-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,19,58.532,790.919,732.388,123,136.6535636,325.6199227,81.495
00f1-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,6,2.097,793.016,732.388,128,522.2272823,1017.360329,124.365
00f1-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-34.86842105,38,346.861,1139.877,1079.249,153,252.0669214,419.3237917,119.459
00f1-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,9,48.978,48.978,0,8,318.9324098,568.136864,152.054
00f1-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0,61,532.526,581.504,532.526,52,166.3043781,514.1781711,64.568
00f1-F14,2.1.3.0,226-002-BARNES-F14,1,PS,44.61632021,38,280.081,861.585,812.607,80,225.4508831,312.2420144,126.088
00f1-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,11,63.515,63.515,0,9,465.9649527,877.4636507,148.718
00f1-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,10,67.036,130.551,0,18,171.9041423,453.1682347,68.9985
00f1-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-28.97120013,44,269.981,400.532,269.981,52,304.7082155,374.6966858,179.1665
00f1-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,9,59.724,59.724,0,8,125.7966863,260.6786393,99.6955
00f1-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,8,2.526,62.25,0,15,213.6990389,510.6006303,63.2005
00f1-F14,4.1.3.0,226-002-BARNES-F14,1,PS,79.75901526,84,521.847,584.097,521.847,81,705.756679,623.5281073,506.664
00f1-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,20,156.263,156.263,156.263,17,113.2824938,220.7980538,67.9345
00f1-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,11,55.832,212.095,156.263,27,58.20607937,172.7969031,41.78
00f1-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-93.74145591,116,514.12,726.215,670.383,125,537.6411391,788.7727724,354.852
00f1-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0,10,28.251,28.251,0,9,117.483358,185.2095986,78.412
00f1-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,2,7.112,35.363,0,10,102.5303282,313.4651755,5.8105
00f1-F14,6.1.3.0,226-002-BARNES-F14,1,PS,54.51415284,123,483.94,519.303,483.94,112,457.3999871,605.6075083,303.571
00f2-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,74,497.075,497.075,497.075,55,402.2476603,754.2226573,226.8775
00f2-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,7,9.022,506.097,497.075,60,136.6535636,325.6199227,81.495
00f2-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,6,0.848,506.945,497.075,65,522.2272823,1017.360329,124.365
00f2-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,26,194.956,701.901,692.031,82,252.0669214,419.3237917,119.459
00f2-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,32,140.492,140.492,140.492,25,318.9324098,568.136864,152.054
00f2-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,7,6.547,147.039,140.492,31,166.3043781,514.1781711,64.568
00f2-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-9.872843874,56,180.36,327.399,320.852,76,225.4508831,312.2420144,126.088
00f2-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,173,1350.889,1350.889,1350.889,136,465.9649527,877.4636507,148.718
00f2-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,11,28.941,1379.83,1350.889,146,171.9041423,453.1682347,68.9985
00f2-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0,91,579.095,1958.925,1929.984,220,304.7082155,374.6966858,179.1665
00f2-F14,3.1.1.0,226-002-BARNES-F14,1,PS,-40.4503549,162,1020.942,2979.867,2950.926,281,465.9649527,877.4636507,148.718
00f2-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,9,6.443,6.443,0,8,125.7966863,260.6786393,99.6955
00f2-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,222,1271.317,1277.76,1271.317,198,213.6990389,510.6006303,63.2005
00f2-F14,4.1.3.0,226-002-BARNES-F14,1,PS,55.31380028,147,622.432,1900.192,1893.749,320,705.756679,623.5281073,506.664
00f2-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0,8,3.535,3.535,0,7,113.2824938,220.7980538,67.9345
00f2-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,10,3.458,6.993,0,16,58.20607937,172.7969031,41.78
00f2-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-31.55758715,122,603.299,610.292,603.299,131,537.6411391,788.7727724,354.852
00f2-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0,47,267.752,267.752,267.752,42,117.483358,185.2095986,78.412
00f2-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,3,3.88,271.632,267.752,44,102.5303282,313.4651755,5.8105
00f2-F14,6.1.3.0,226-002-BARNES-F14,1,PS,2.911058445,81,525.341,796.973,793.093,121,457.3999871,605.6075083,303.571
00f3-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,24,186.637,186.637,186.637,23,402.2476603,754.2226573,226.8775
00f3-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,8,55.637,242.274,186.637,30,136.6535636,325.6199227,81.495
00f3-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,34,184.079,426.353,370.716,60,522.2272823,1017.360329,124.365
00f3-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.78947368,12,45.121,471.474,415.837,72,252.0669214,419.3237917,119.459
00f3-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,9,23.436,23.436,0,8,318.9324098,568.136864,152.054
00f3-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,6,11.908,35.344,0,13,166.3043781,514.1781711,64.568
00f3-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-89.86510394,50,176.592,211.936,176.592,59,225.4508831,312.2420144,126.088
00f3-F14,3.-1.1.0,226-002-BARNES-F14,1,WE,0,7,4.824,4.824,0,6,361.4209625,461.5374397,173.5405
00f3-F14,3.-1.2.0,226-002-BARNES-F14,1,WE,0,2,0.657,5.481,0,7,249.4642174,515.4094065,6.5115
00f3-F14,3.-1.3.0,226-002-BARNES-F14,1,PS,0,129,505.289,510.77,505.289,95,163.4712059,429.9280166,0.831
00f3-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,38.5261797,15,83.676,594.446,588.965,110,179.7953118,295.916315,79.2725
00f3-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,9,12.7,12.7,0,8,125.7966863,260.6786393,99.6955
00f3-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,8,4.66,17.36,0,15,213.6990389,510.6006303,63.2005
00f3-F14,4.1.3.0,226-002-BARNES-F14,1,PS,0,105,757.834,775.194,757.834,111,705.756679,623.5281073,506.664
00f3-F14,4.-1.3.0,226-002-BARNES-F14,1,PS,0,3,60.49,835.684,818.324,114,145.8050802,307.6657482,1.499
00f3-F14,4.-1.3.1,226-002-BARNES-F14,1,PS,0,81,556.74,1392.424,1375.064,190,149.4590313,308.2130235,0.4285
00f3-F14,4.-1.4.0,226-002-BARNES-F14,1,PS,-78.02197802,35,232.805,1625.229,1607.869,225,116.7323228,254.6386796,0.3955
00f3-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0,9,31.932,31.932,0,8,113.2824938,220.7980538,67.9345
00f3-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0,43,232.586,264.518,232.586,46,58.20607937,172.7969031,41.78
00f3-F14,5.1.3.0,226-002-BARNES-F14,1,PS,51.53793575,148,903.062,1167.58,1135.648,187,537.6411391,788.7727724,354.852
00f3-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0,14,40.309,40.309,0,13,117.483358,185.2095986,78.412
00f3-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0,52,281.259,321.568,281.259,59,102.5303282,313.4651755,5.8105
00f3-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0,4,80.561,402.129,361.82,62,457.3999871,605.6075083,303.571
00f3-F14,6.-1.2.0,226-002-BARNES-F14,1,PS,0,82,515.121,917.25,876.941,142,179.00325,336.1851592,49.334
00f3-F14,6.-1.3.0,226-002-BARNES-F14,1,PS,0,4,32.157,950.089,909.78,149,118.1028846,212.0266851,2.4545
00f3-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,27,134.539,1084.776,1044.467,176,216.4599378,393.9422859,5.613
00f3-F14,6.-1.3.0,226-002-BARNES-F14,1,PS,0,16,215.375,1300.853,1260.544,195,118.1028846,212.0266851,2.4545
00f3-F14,6.-1.3.1,226-002-BARNES-F14,2,PS,0,25,160.503,1461.356,1421.047,213,56.65196491,123.4147833,0.3245
00f3-F14,6.-1.3.1,226-002-BARNES-F14,3,PS,0,17,93.732,1556.09,1515.781,228,56.65196491,123.4147833,0.3245
00f3-F14,6.-1.3.0,226-002-BARNES-F14,3,PS,0,157,752.986,2310.591,2270.282,267,118.1028846,212.0266851,2.4545
00f3-F14,6.-1.3.1,226-002-BARNES-F14,3,PS,0,46,271.859,2582.45,2542.141,285,56.65196491,123.4147833,0.3245
00f3-F14,6.-1.3.0,226-002-BARNES-F14,3,PS,0,46,365.118,2947.568,2907.259,290,118.1028846,212.0266851,2.4545
00f3-F14,6.-1.3.1,226-002-BARNES-F14,3,PS,44.60106039,2,1.129,2948.152,2907.843,293,56.65196491,123.4147833,0.3245
00f6-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,30,153.641,153.641,153.641,25,402.2476603,754.2226573,226.8775
00f6-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,38,163.252,316.893,316.893,61,136.6535636,325.6199227,81.495
00f6-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,7,72.67,389.563,316.893,67,522.2272823,1017.360329,124.365
00f6-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-95.39473684,304,920.184,1309.747,1237.077,133,252.0669214,419.3237917,119.459
00f6-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,11,63.739,63.739,0,9,318.9324098,568.136864,152.054
00f6-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,6,64.568,128.307,0,14,166.3043781,514.1781711,64.568
00f6-F14,2.1.3.0,226-002-BARNES-F14,1,PS,43.79809819,52,138.138,266.445,138.138,55,225.4508831,312.2420144,126.088
00f6-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,10,75.258,75.258,0,9,465.9649527,877.4636507,148.718
00f6-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0,215,538.434,613.692,538.434,198,171.9041423,453.1682347,68.9985
00f6-F14,3.1.3.0,226-002-BARNES-F14,1,PS,23.63547361,45,129.137,742.829,667.571,238,304.7082155,374.6966858,179.1665
00f6-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,9,6.272,6.272,0,8,125.7966863,260.6786393,99.6955
00f6-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,8,1.789,8.061,0,15,213.6990389,510.6006303,63.2005
00f6-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-29.36026352,494,2113.92,2121.981,2113.92,247,705.756679,623.5281073,506.664
00f6-F14,5.-1.1.0,226-002-BARNES-F14,1,WE,0,7,5.827,5.827,0,6,184.0883023,347.5008632,43.759
00f6-F14,5.-1.2.0,226-002-BARNES-F14,1,WE,0,6,1.33,7.157,0,11,126.5726136,249.2953071,27.235
00f6-F14,5.-1.3.0,226-002-BARNES-F14,1,PS,0,77,364.795,371.952,364.795,71,112.7917529,130.5157674,75.751
00f6-F14,5.-1.3.1,226-002-BARNES-F14,1,PS,0,320,1209.55,1581.502,1574.345,228,92.9225,282.0863,0.2005
00f6-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,0,353,1474.653,3056.155,3048.998,257,148.5715217,219.926279,87.423
00f6-F14,5.-1.4.1,226-002-BARNES-F14,2,PS,0,170,853.614,3909.769,3902.612,414,229.0505652,526.4631683,2.155
00f6-F14,5.-1.3.0,226-002-BARNES-F14,2,PS,0,163,555.183,4464.952,4457.795,416,112.7917529,130.5157674,75.751
00f6-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,0,289,906.895,5371.847,5364.69,417,148.5715217,219.926279,87.423
00f6-F14,5.-1.4.1,226-002-BARNES-F14,2,PS,0,610,2724.025,8095.872,8088.715,656,229.0505652,526.4631683,2.155
00f6-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0,2,60.077,8157.692,8150.535,665,229.0505652,526.4631683,2.155
00f6-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,-42.67857143,150,659.005,8816.697,8809.54,668,148.5715217,219.926279,87.423
00f6-F14,6.-1.1.0,226-002-BARNES-F14,3,PS,0,47,208.068,208.068,208.068,42,63.22328947,115.0948093,53.9815
00f6-F14,6.-1.2.0,226-002-BARNES-F14,3,WE,0,10,4.573,212.641,208.068,51,179.00325,336.1851592,49.334
00f6-F14,6.-1.3.0,226-002-BARNES-F14,3,WE,0,8,2.461,215.102,208.068,58,118.1028846,212.0266851,2.4545
00f6-F14,6.-1.4.0,226-002-BARNES-F14,3,PS,0,168,1033.597,1248.699,1241.665,119,216.4599378,393.9422859,5.613
00f8-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,60,454.395,454.395,454.395,51,402.2476603,754.2226573,226.8775
00f8-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,7,74.348,528.743,454.395,56,136.6535636,325.6199227,81.495
00f8-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,139,1144.683,1673.426,1599.078,92,522.2272823,1017.360329,124.365
00f8-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,28,134.507,1807.933,1733.585,93,252.0669214,419.3237917,119.459
00f8-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,9,35.39,35.39,0,8,318.9324098,568.136864,152.054
00f8-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,6,6.214,41.604,0,13,166.3043781,514.1781711,64.568
00f8-F14,2.1.3.0,226-002-BARNES-F14,1,PS,65.75740823,40,255.331,296.935,255.331,51,225.4508831,312.2420144,126.088
00f8-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,60,372.749,372.749,372.749,1,465.9649527,877.4636507,148.718
00f8-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,11,17.56,390.309,372.749,11,171.9041423,453.1682347,68.9985
00f8-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0,185,1504.247,1894.556,1876.996,60,304.7082155,374.6966858,179.1665
00f8-F14,3.-1.3.0,226-002-BARNES-F14,1,PS,0,124,1114.494,3009.05,2991.49,81,163.4712059,429.9280166,0.831
00f8-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,-167.7310924,84,580.263,3589.313,3571.753,82,179.7953118,295.916315,79.2725
