student,currProb,course,session,priorTutorAction,reward,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8
0033-F14,6.-1.3.0,226-001-BARNES-F14,8,PS,0,2,2,2,3,0,3,0,1
0033-F14,6.-1.3.1,226-001-BARNES-F14,8,PS,0,3,2,3,3,2,3,0,0
0033-F14,6.-1.4.0,226-001-BARNES-F14,8,PS,-10.90133195,3,1,3,1,2,1,1,0
0035-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,2,2,3,1,3,3,0,3
0035-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,2,1,0,2,0,3,0,2
0035-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,2,1,0,3,0,3,0,2
0035-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,3,2,1,3,1,3,0,0
0035-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,3,2,3,1,3,3,0,3
0035-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,3,1,0,3,0,3,0,3
0035-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,3,2,1,3,1,3,0,0
0035-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,2,3,1,3,3,0,2
0035-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,3,1,0,0,0,3,0,3
0035-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,3,2,2,0,1,3,0,1
0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,3,0,1,0,0,3,0,0
0035-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,3,2,3,0,3,3,0,0
0035-F14,3.-1.3.1,226-001-BARNES-F14,1,PS,0,3,2,3,0,2,3,0,0
0035-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,-167.7310924,3,1,3,0,3,3,0,1
0035-F14,4.-1.2.0,226-001-BARNES-F14,2,WE,0,0,1,0,0,0,0,0,1
0035-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0,1,0,2,0,3,0,0,0
0035-F14,4.-1.1.0,226-001-BARNES-F14,2,PS,0,1,0,1,0,2,0,0,1
0035-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,1,0,1,0,3,0,0,1
0035-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0,3,0,3,0,3,0,0,0
0035-F14,4.-1.3.0,226-001-BARNES-F14,3,PS,0,3,0,3,0,3,0,0,1
0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0,3,2,3,0,3,0,0,0
0035-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0,3,2,3,0,3,0,0,0
0035-F14,5.-1.3.0,226-001-BARNES-F14,5,WE,0,0,1,0,1,0,0,0,1
0035-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0,3,0,3,1,3,0,0,0
0035-F14,5.-1.1.0,226-001-BARNES-F14,5,PS,0,3,0,3,1,3,0,0,2
0035-F14,5.-1.2.0,226-001-BARNES-F14,5,PS,0,3,2,2,1,2,0,0,1
0035-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,12.5,3,0,2,1,2,0,0,0
0035-F14,6.-1.2.1,226-001-BARNES-F14,5,PS,0,2,1,3,1,3,1,0,0
0035-F14,6.-1.3.0,226-001-BARNES-F14,6,WE,0,2,1,0,1,0,1,0,1
0035-F14,6.-1.1.1,226-001-BARNES-F14,6,PS,0,3,0,3,1,3,0,0,0
0035-F14,6.-1.4.0,226-001-BARNES-F14,6,PS,54.52702703,3,0,3,1,3,0,0,0
0039-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,2,2,3,1,3,3,0,3
0039-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,2,1,0,3,0,3,0,2
0039-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0,2,1,0,3,0,3,0,2
0039-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-34.86842105,3,2,2,3,1,3,0,0
0039-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,3,0,1,0,3
0039-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0,1,2,3,3,2,3,0,3
0039-F14,2.1.3.0,226-001-BARNES-F14,2,PS,102.5995135,1,1,2,3,2,3,0,0
0039-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,1,0,1,0,2
0039-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0,3,2,3,1,3,3,0,3
0039-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-126.7602187,3,2,3,1,3,3,0,1
0039-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,1,0,1,0,3
0039-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,0,1,0,1,0,1,0,3
0039-F14,4.1.3.0,226-001-BARNES-F14,3,PS,34.74341193,3,2,3,1,3,2,0,0
0039-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,3,0,1,0,1
0039-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,0,1,0,3,0,1,0,2
0039-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0,3,2,3,3,3,2,0,1
0039-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0,3,0,1,3,1,2,0,1
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,3,2,3,3,3,2,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,3,1,3,3,2,1,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,3,0,1,3,1,1,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,3,2,1,3,0,1,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,3,2,1,3,1,1,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,3,2,3,3,3,1,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,3,PS,0,3,1,1,3,0,1,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,3,2,2,3,2,1,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0,3,2,3,3,3,1,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,0,3,1,2,3,2,1,0,0
0039-F14,5.-1.4.1,226-001-BARNES-F14,5,PS,0,3,2,3,3,3,2,0,0
0039-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,-75.71428571,3,2,3,3,2,2,0,0
0039-F14,6.-1.1.0,226-001-BARNES-F14,5,PS,0,0,0,1,1,1,0,0,1
0039-F14,6.-1.2.0,226-001-BARNES-F14,5,PS,0,1,2,2,1,2,1,0,1
0039-F14,6.-1.3.0,226-001-BARNES-F14,5,WE,0,1,1,0,3,0,1,0,1
0039-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0,3,2,3,3,3,1,0,0
003a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,3
003a-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0,3,3,3,0,0,2
003a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,3,2,3,3,3,3,0,2
003a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-58.55263158,3,2,3,3,3,3,0,0
003a-F14,2.-1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,3,0,1,0,2
003a-F14,2.-1.2.0,226-001-BARNES-F14,2,WE,0,0,1,0,3,0,1,0,1
003a-F14,2.-1.3.0,226-001-BARNES-F14,2,PS,0,1,1,2,3,1,1,0,1
003a-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,5.004244482,1,2,3,3,2,3,0,0
003a-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,3,0,3,1,3,0,0,2
003a-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,3,1,0,3,1,0,0,3
003a-F14,3.1.3.0,226-001-BARNES-F14,2,PS,144.033824,3,2,2,3,1,0,0,1
003a-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,3,0,1,0,3
003a-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,3,2,3,3,3,3,0,3
003a-F14,4.1.3.0,226-001-BARNES-F14,3,PS,0,3,2,3,3,3,3,0,0
003a-F14,4.1.2.0,226-001-BARNES-F14,4,PS,-139.7711512,3,2,3,3,3,3,0,3
003a-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0,1,0,3,1,3,0,0,1
003a-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,1,0,1,3,0,0,0,2
003a-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-5.929596719,3,2,3,3,3,2,0,1
003a-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0,1,2,2,1,2,3,0,2
003a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,1,2,1,0,0,3,0,1
003a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,6.430264276,3,2,3,0,3,3,0,0
003b-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,2,3,1,2,3,0,3
003b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,1,1,3,0,2
003b-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,1,0,1,1,3,0,2
003b-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-94.73684211,2,2,1,1,1,3,0,0
003b-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,1,1,2,1,2,1,0,3
003b-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,0,0,1,0,3
003b-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-5.263157895,1,1,2,0,2,1,0,0
003b-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0,0,0,1,1,2,0,0,2
003b-F14,3.-1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,0,0,1
003b-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,0,1,1,3,0,3,0,0,1
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,3,2,3,0,3,1,0,0
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0,3,1,3,0,3,1,0,0
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,3,0,3,0,3,0,0,0
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0,3,0,1,0,0,0,0,0
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,3,0,3,0,3,0,0,0
003b-F14,4.-1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,1
003b-F14,4.-1.2.0,226-001-BARNES-F14,1,PS,0,0,0,1,0,1,0,0,1
003b-F14,4.-1.2.1,226-001-BARNES-F14,1,PS,0,0,0,1,0,2,0,0,0
003b-F14,4.-1.3.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,0,0,1
003b-F14,4.-1.4.0,226-001-BARNES-F14,1,PS,68.57142857,1,0,2,0,2,0,0,0
003b-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,1,0,2,1,2,0,0,1
003b-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,0,0,0,0,2
003b-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0,1,0,2,0,3,0,0,1
003b-F14,5.-1.1.0,226-001-BARNES-F14,1,PS,0,2,0,2,0,2,0,0,2
003b-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0,2,2,1,0,1,0,0,1
003b-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-56.07142857,2,0,2,0,2,0,0,0
003b-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,2
003b-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,1
003b-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,1,0,2,0,2,0,0,0
003b-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0,1,0,2,0,3,0,0,1
003b-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0,2,0,1,0,1,0,0,0
003b-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0,3,1,3,0,3,0,0,0
003b-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,108.5810811,3,0,1,0,2,0,0,0
003e-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,2,2,1,2,3,0,3
003e-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,1,1,1,1,3,0,2
003e-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,1,0,3,0,3,0,2
003e-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,1,0,1,3,1,1,0,0
003e-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,1,1,2,3,2,1,0,3
003e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,1,1,0,3,1,1,0,3
003e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875,1,0,1,3,1,1,0,0
003e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,3,1,1,0,2
003e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,0,1,0,3,0,1,0,3
003e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-43.26507302,1,1,2,3,2,1,0,1
003e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,0,0,1,1,1,0,0,3
003e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,0,1,0,1,0,0,0,3
003e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,14.64112344,1,1,2,1,2,0,0,0
003e-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,0,0,1,1,1,0,0,1
003e-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,0,1,0,1,0,0,0,2
003e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,9.026828435,2,1,3,1,3,1,0,1
003e-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,0,0,1,1,2,0,0,2
003e-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,0,1,0,0,0,0,0,1
003e-F14,6.1.3.0,226-001-BARNES-F14,3,PS,23.64172964,1,0,2,0,2,0,0,0
003f-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,3
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,0,0,1,1,1,0,0,2
003f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,0,0,2
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,0,0,1,0,0,0,0,2
003f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0,0,0,1,0,1,0,0,0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0,1,2,2,0,1,0,0,2
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0,1,0,1,0,2,0,0,2
003f-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,2,1,3,0,3,0,0,0
003f-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,2,2,3,1,3,1,0,3
003f-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,2,1,0,1,0,1,0,3
003f-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-31.04157452,2,0,2,1,2,1,0,0
003f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,2,2,3,1,3,1,0,2
003f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,2,0,1,3,1,1,0,3
003f-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.50518071,3,0,2,3,3,1,0,1
003f-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0,0,0,1,1,1,0,0,3
003f-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0,0,1,0,0,0,0,0,3
003f-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0,2,2,3,0,3,2,0,0
003f-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,2,0,1,0,2,1,0,1
003f-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,-59.52843273,2,0,1,0,1,1,0,0
003f-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0,0,0,1,1,1,0,0,1
003f-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,0,1,0,0,0,0,0,2
003f-F14,5.1.3.0,226-001-BARNES-F14,4,PS,127.1086808,1,0,2,0,2,0,0,1
003f-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0,0,1,0,1,0,1,0,2
003f-F14,6.1.3.0,226-001-BARNES-F14,4,PS,0,0,2,1,1,0,3,0,0
003f-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,0,1,0,2,1,2,1,0,1
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,1,0,2,1,2,0,0,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,2,2,2,1,1,1,0,0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0,2,1,1,1,1,1,0,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,2,0,1,1,2,0,0,0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0,3,1,2,1,1,0,0,0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,3,0,3,1,3,0,0,0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,-65.79593948,3,0,2,1,2,0,0,0
0044-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,2,2,3,0,2,3,0,3
0044-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,2,1,0,3,0,3,0,2
0044-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,2,1,0,2,0,3,0,2
0044-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-49.34210526,2,2,2,2,1,3,0,0
0044-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,1,1,3,1,2,1,0,3
0044-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,1,1,0,0,0,1,0,3
0044-F14,2.1.3.0,226-001-BARNES-F14,2,PS,117.0731977,1,1,1,0,1,1,0,0
0044-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,2,2,3,1,3,3,0,2
0044-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,2,1,0,2,0,3,0,3
0044-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-119.9641021,3,2,3,2,3,3,0,1
0044-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,3,1,1,0,3
0044-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,3,2,3,3,3,2,0,3
0044-F14,4.1.3.0,226-001-BARNES-F14,2,PS,152.2330097,3,2,3,3,3,2,0,0
0044-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,3,2,3,1,3,3,0,1
0044-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,3,0,1,3,1,3,0,2
0044-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-158.0861244,3,2,3,3,3,3,0,1
0044-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,3,0,1,0,2
0044-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0,0,0,1,3,1,0,0,1
0044-F14,6.1.3.0,226-001-BARNES-F14,2,PS,114.9085543,1,0,2,3,3,0,0,0
0045-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,2,3,1,1,3,0,3
0045-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,2,2,2,1,1,3,0,2
0045-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,2,1,0,3,0,3,0,2
0045-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,2,2,1,3,1,3,0,0
0045-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,3
0045-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,3
0045-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.71384343,0,2,1,3,1,3,0,0
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,2,3,1,3,3,0,2
0045-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,3,1,0,1,0,3,0,3
0045-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,3,1,1,1,1,3,0,1
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,61.40980664,3,2,3,1,3,3,0,2
0045-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,0,1,1,1,1,1,0,3
0045-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,3
0045-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-16.55686546,1,2,3,3,2,3,0,0
0045-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,1
0045-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,2
0045-F14,5.1.3.0,226-001-BARNES-F14,1,PS,26.07142857,0,0,1,1,1,0,0,1
0045-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,2
0045-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,1
0045-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,1,0,2,3,2,0,0,0
0047-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,1,1,0,3
0047-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,2
0047-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,2,3,1,2,3,0,2
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0,1,0,1,1,1,3,0,0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0,1,0,1,1,0,2,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,3,1,3,1,3,1,0,2
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0,3,0,1,1,1,1,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,3,2,3,1,2,1,0,2
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0,3,2,1,1,0,1,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,3,2,3,1,3,1,0,2
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,3,2,3,1,2,1,0,2
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0,3,1,3,1,3,1,0,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,-58.55263158,3,1,3,1,3,1,0,2
0047-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0,1,0,3,1,3,0,0,3
0047-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,1,1,0,0,1,0,0,3
0047-F14,2.1.3.0,226-001-BARNES-F14,3,PS,87.62826183,1,2,2,0,1,0,0,0
0047-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0,1,0,3,1,3,0,0,2
0047-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,1,0,1,1,0,0,0,3
0047-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-63.83291181,2,0,2,1,2,0,0,1
0047-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,1,2,3,1,3,1,0,3
0047-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,1,1,0,0,0,1,0,3
0047-F14,4.1.3.0,226-001-BARNES-F14,3,PS,28.32871012,2,0,3,0,3,0,0,0
0047-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,1,0,1,0,1
0047-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,0,1,0,0,0,1,0,2
0047-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0,2,0,3,0,3,0,0,1
0047-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,2,0,1,0,1,0,0,0
0047-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,-33.57142857,3,0,3,0,3,0,0,1
0047-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,0,0,1,0,2
0047-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0,1,1,3,0,3,0,0,1
0047-F14,6.1.3.0,226-001-BARNES-F14,3,PS,0,3,0,3,0,3,0,0,0
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,0,3,0,3,0,3,0,0,1
0047-F14,6.-1.4.1,226-001-BARNES-F14,3,PS,0,3,1,1,0,0,0,0,0
0047-F14,6.-1.4.0,226-001-BARNES-F14,3,PS,0,3,1,3,0,3,0,0,0
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,7.027027027,3,2,2,0,1,0,0,1
004a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,3,2,3,1,3,2,0,3
004a-F14,1.0.2.0,226-001-BARNES-F14,3,WE,0,3,1,0,1,0,2,0,2
004a-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,3,0,2,1,2,1,0,2
004a-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-73.02631579,3,1,3,1,3,1,0,0
004a-F14,2.1.1.0,226-001-BARNES-F14,4,PS,0,1,1,2,1,2,1,0,3
004a-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0,1,1,0,3,0,1,0,3
004a-F14,2.1.3.0,226-001-BARNES-F14,4,PS,82.77421495,2,1,3,3,3,1,0,0
004a-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0,0,1,0,2,0,1,0,2
004a-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0,0,1,0,1,0,1,0,3
004a-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.50518071,3,1,3,1,3,1,0,1
004a-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0,0,1,0,3,1,1,0,3
004a-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,0,1,0,1,0,1,0,3
004a-F14,4.1.3.0,226-001-BARNES-F14,5,PS,134.7572816,1,2,3,1,2,1,0,0
004a-F14,5.1.3.0,226-001-BARNES-F14,5,PS,0,1,0,3,1,3,0,0,1
004a-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0,0,1,0,1,0,1,0,2
004a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,0,1,0,1,0,1,0,1
004a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,-89.90654206,3,2,3,1,3,1,0,0
004b-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,3
004b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,2
004b-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,3,2,3,3,3,3,0,2
004b-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.76315789,3,1,2,3,1,3,0,0
004b-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,3,2,3,1,3,1,0,3
004b-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0,3,1,0,3,0,1,0,3
004b-F14,2.1.3.0,226-001-BARNES-F14,5,PS,-26.27045555,3,2,3,3,2,1,0,0
004b-F14,3.-1.1.0,226-001-BARNES-F14,5,WE,0,0,1,0,3,0,1,0,2
004b-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0,0,1,0,3,0,1,0,1
004b-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0,1,2,3,3,3,2,0,1
004b-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,33.4841629,2,1,1,3,1,2,0,0
004b-F14,4.1.1.0,226-001-BARNES-F14,5,PS,0,1,2,3,1,2,3,0,3
004b-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,1,1,0,3,0,3,0,3
004b-F14,4.1.3.0,226-001-BARNES-F14,5,PS,-19.09340659,3,1,3,3,3,3,0,0
004b-F14,5.-1.1.0,226-001-BARNES-F14,6,PS,0,0,2,1,1,1,3,0,2
